id,weibo_id,user,content,timestamp,created_at,updated_at
5226443479188619,5225278594878699,Evan梦龙,老司机张宇,1761564690,2025-10-27 20:25:21,2025-10-27 20:27:26
5226427028869619,5225278594878699,青阳饰子,十一郎真是才女啊,1761560769,2025-10-27 20:25:21,2025-10-27 20:27:26
5226404021276465,5225278594878699,Hello今天你运动了吗,小时候听到的谣言是这些歌都是他失恋的时候写的那时候都在想他咋能谈这么多次恋爱的,1761555283,2025-10-27 20:25:21,2025-10-27 20:27:26
5226349456525372,5225278594878699,恋旧的star999,真的有一对超级好的肾才行，才华反而是次要的。,1761542274,2025-10-27 20:25:21,2025-10-27 20:27:26
5226288486810350,5226288363343564,甘肃王学鹏,🎉张宇夫妻用28年真爱打脸谣言，音乐因情而生超甜！💖,1761527738,2025-10-27 20:27:18,2025-10-27 20:27:18
5226243747480389,5225278594878699,爱大眼仔,嫉妒汪峰吧,1761517071,2025-10-27 20:25:21,2025-10-27 20:27:26
5226133448556713,5225278594878699,蒲公英的天空416,歌词是他老婆写的呀,1761490773,2025-10-27 20:25:21,2025-10-27 20:27:26
5225993847705382,5225278594878699,昕晴199002,哈哈哈哈 快出来开演唱会澄清,1761457490,2025-10-27 20:25:21,2025-10-27 20:27:26
5225977112428642,5225290642752311,-霸王乐29773,当初“黑涩会mm”有一个成员上节目说他了，还洗？,1761453499,2025-10-27 20:25:43,2025-10-27 20:27:08
5225878973579393,5225278594878699,梦兮花已落900214,有些谣言真的就很离谱，都不想吐槽了,1761430102,2025-10-27 20:25:21,2025-10-27 20:27:26
5225800528036279,5225278594878699,用户77990823651,我还真在破站看了营销号的这个说法，还以为是真的,1761411398,2025-10-27 20:25:21,2025-10-27 20:27:26
5225781154551131,5225278594878699,-霸王乐29773,他的确好花,1761406780,2025-10-27 20:25:21,2025-10-27 20:27:26
5225773704156111,5225278594878699,果品世界Osscar,几次我相信 有几首好听,1761405004,2025-10-27 20:25:21,2025-10-27 20:27:26
5225766579079075,5225278594878699,泼皮R拖拉机,咋长的过年田鸡是的,1761403305,2025-10-27 20:25:21,2025-10-27 20:27:26
5225713219406183,5225278594878699,Miss飘逸,才女，跟台湾的风采轮一样,1761390583,2025-10-27 20:25:21,2025-10-27 20:27:26
5225692053636278,5225278594878699,往事随风csh,哪个挨千刀的敢造谣张宇,1761385537,2025-10-27 20:25:21,2025-10-27 20:27:26
5225675159765780,5225278594878699,凌别离ly,张宇很多歌都是十一郎写的…,1761381509,2025-10-27 20:25:21,2025-10-27 20:27:26
5225674646488754,5225309726050247,文卿卿我,内容优质值得收藏,1761381387,2025-10-27 20:25:28,2025-10-27 20:27:33
5225555210276275,5225309726050247,甜甜甜超甜甜,真是服了这个,1761352911,2025-10-27 20:25:28,2025-10-27 20:27:33
5225483673273036,5225309726050247,丙火炎燚,你的文章真的很有魅力,1761335855,2025-10-27 20:25:28,2025-10-27 20:27:33
5225451309760735,5225278594878699,老衲法名乱来188,十一郎确实是个不可多得的才女！！相当的厉害！,1761328138,2025-10-27 20:25:21,2025-10-27 20:27:26
5225429250082240,5225290642752311,ReaperHB,那个视频真看过,1761322880,2025-10-27 20:25:43,2025-10-27 20:27:08
5225425312684643,5225278594878699,欧博暖被窝,,1761321941,2025-10-27 20:25:21,2025-10-27 20:27:26
5225418221160143,5225313944735977,财熊猫小懒懒,周五开启美好周末,1761320250,2025-10-27 20:25:37,2025-10-27 20:27:34
5225416168313476,5225313944735977,沐静儿,很久没有听到张宇唱歌了。,1761319761,2025-10-27 20:25:37,2025-10-27 20:27:34
5225415699862677,5225313944735977,夜语爱投资,谣言止于智者,1761319649,2025-10-27 20:25:37,2025-10-27 20:27:34
5225414943577466,5225290642752311,海上漂流瓶-果酱,谣言啊,1761319469,2025-10-27 20:25:43,2025-10-27 20:27:08
5225414685363663,5225313944735977,小辰noimpty,喜欢他唱歌,1761319407,2025-10-27 20:25:37,2025-10-27 20:27:34
5225411489040418,5225314210808076,蝈蝈小灿,这么多年了是又缺灵感了吗（bushi）,1761318645,2025-10-27 20:27:17,2025-10-27 20:27:17
5225411307111530,5225278594878699,三千伏天,我一直以为他俩离婚了,1761318601,2025-10-27 20:25:21,2025-10-27 20:27:26
5225407612717942,5225309726050247,琳琳顺顺,博主内容真不错,1761317721,2025-10-27 20:25:28,2025-10-27 20:27:33
5225407130373114,5225309726050247,南巷的风NF,必须点赞收藏！,1761317606,2025-10-27 20:25:28,2025-10-27 20:27:33
5225406065018153,5225309726050247,无忧动漫,确实是好听,1761317351,2025-10-27 20:25:28,2025-10-27 20:27:33
5225404849193413,5225309726050247,秋水的双眸,文字在线非常好,1761317061,2025-10-27 20:25:28,2025-10-27 20:27:33
5225403947163938,5225309726050247,月海巡游兔兔,写得不错，继续加油,1761316847,2025-10-27 20:25:28,2025-10-27 20:27:33
5225402307971337,5225290642752311,用户7362357768,雨一直下,1761316456,2025-10-27 20:25:43,2025-10-27 20:27:08
5225399330016115,5225302302659191,royemicky,真这样倒好了赶紧写新歌吧，老歌都唱出浆了,1761315746,2025-10-27 20:25:14,2025-10-27 20:27:16
5225399101689752,5225302302659191,Freja_Su,怎么声音变得不一样了,1761315692,2025-10-27 20:25:14,2025-10-27 20:27:16
5225398883583229,5225306320277637,甜甜甜超甜甜,铁铁说得对啊,1761315640,2025-10-27 20:25:44,2025-10-27 20:26:47
5225396539757805,5225313944735977,多拉米Ameng,每次看你分享都有新收获~,1761315081,2025-10-27 20:25:37,2025-10-27 20:27:34
5225393911235775,5225309726050247,风中的俐俐,内容很实用谢谢你分享,1761314454,2025-10-27 20:25:28,2025-10-27 20:27:33
