id,weibo_id,user,content,timestamp,created_at,updated_at
5172491468145486,5171943577749187,用户7168013648,老师您评论区就有造谣传谣的，现在大家都在取证，争取把这些造谣者们送进🍊🙏,1748701528,2025-10-27 20:34:18,2025-10-27 20:34:18
5172181413921099,5171943577749187,Olive_橄榄6,关了还是有人在继续造谣,1748627606,2025-10-27 20:34:18,2025-10-27 20:34:18
5172106962928110,5171716112518414,耶耶加油吧,王楚钦被造谣，不管一下吗,1748609855,2025-10-27 20:33:02,2025-10-27 20:35:19
5172093433418978,5171716112518414,小优1798_681,有的人啊,1748606630,2025-10-27 20:33:02,2025-10-27 20:35:19
5172092530332020,5171943577749187,风中有朵雨做的玫瑰,是真的啊。天天都有实锤的料爆出来，老乐老师xhs吃瓜吧,1748606415,2025-10-27 20:34:18,2025-10-27 20:34:18
5171960855922500,5171943577749187,小曾开始瘦了,人心中的成见是一座大山，很多人被带偏，是因为原本内心就认为王是那样的人。村口的一只狗在吠，其他的狗会跟着吠，咱们作为人类才能理智思考：运动员的私事儿关我屁事儿啊哈哈哈哈哈,1748575021,2025-10-27 20:34:18,2025-10-27 20:34:18
5171959260253110,5171943577749187,M-Joyce777,是的，国家活动员当成那些靠人投票出来的，这些人自己🤡都不自知,1748574641,2025-10-27 20:34:18,2025-10-27 20:34:18
5171954998839703,5171943577749187,骤雨落宿,压热搜，不清不楚,1748573625,2025-10-27 20:34:18,2025-10-27 20:34:18
5171953322954360,5171716112518414,珍妮的微空间,这些造谣者应遭惩罚,1748573225,2025-10-27 20:33:02,2025-10-27 20:35:19
5171950181679928,5171703638395736,happy5life,抓的好,1748572476,2025-10-27 20:32:55,2025-10-27 20:35:11
5171946699361990,5171943577749187,用户54329854650,有人辟谣是报警解决问题，有人辟谣是让好兄弟,1748571646,2025-10-27 20:34:18,2025-10-27 20:34:18
5171945882780265,5171943577749187,啦啦啦啦13572468,"刘的是否造y，很好确认吧，他在工作，他在外面参加活动。王的怎么判断是真的还是假的？如果这些都是造y,第一时间该把沙头粉都抓了",1748571451,2025-10-27 20:34:18,2025-10-27 20:34:18
5171945360328425,5171943577749187,啦啦啦啦13572468,王楚钦的私生活的，微博怎么知道王楚钦谈没谈？怎么确定有没有造谣,1748571327,2025-10-27 20:34:18,2025-10-27 20:34:18
5171943772261959,5171703638395736,健康啊某某某,造谣王楚钦的也抓起来,1748570948,2025-10-27 20:32:55,2025-10-27 20:35:11
5171936420168809,5171778227800227,吃饱了就开心心,炒CP的怎么不处理？？？,1748569195,2025-10-27 20:34:17,2025-10-27 20:34:17
